Wall time,Step,Value
1717291806.3358178,13879,-1846.9609375
1717291832.7602556,13889,-2152.243408203125
1717291857.7976422,13899,-1441.4439697265625
1717291908.3486369,13919,-2248.7978515625
1717291934.3356233,13929,-1950.109130859375
1717292010.4535892,13959,-1468.5706787109375
1717292448.5024574,14129,-1878.5789794921875
1717292474.2986104,14139,-2107.648681640625
1717292499.7498052,14149,-1878.36474609375
1717292526.532188,14159,-1988.26025390625
1717292627.2798183,14199,-1901.500244140625
1717292704.7244997,14229,-2260.052490234375
1717292730.0568323,14239,-2101.0048828125
1717292807.531924,14269,-2314.703857421875
1717292832.5398364,14279,-1892.5811767578125
1717292857.612328,14289,-1936.3936767578125
1717292961.48808,14329,-1916.172119140625
1717292986.5517652,14339,-1645.59619140625
1717293012.4775257,14349,-2057.6552734375
1717293065.6980834,14369,-1513.8587646484375
1717293117.3051975,14389,-1646.6348876953125
1717293168.3584402,14409,-2341.17333984375
1717293219.8994887,14429,-1861.91552734375
1717293372.4338946,14489,-1985.51220703125
1717293423.977701,14509,-1797.64697265625
1717293608.262141,14559,-1856.6900634765625
1717293634.2092006,14569,-1746.77099609375
1717293864.2984953,14659,-1950.718994140625
1717293889.7825227,14669,-2256.26806640625
1717294170.643983,14779,-2190.4912109375
1717294272.3914835,14819,-1826.035400390625
1717294297.531148,14829,-1699.8160400390625
1717294372.7011728,14859,-2151.248779296875
1717294397.7689836,14869,-1928.58740234375
1717294474.8062592,14899,-2032.5206298828125
1717294525.93711,14919,-2480.94580078125
1717294550.9926043,14929,-1766.9532470703125
1717294576.443313,14939,-1736.439453125
1717294754.0517397,15009,-1798.34130859375
1717294778.9683506,15019,-1433.864990234375
1717294803.9317453,15029,-1867.8685302734375
1717294830.047089,15039,-2103.012939453125
1717294880.0752587,15059,-1670.1727294921875
1717294905.583504,15069,-1915.091552734375
1717294955.9724848,15089,-1870.796875
1717294981.0367973,15099,-1651.8026123046875
1717295006.8787026,15109,-1946.173583984375
1717295031.8048606,15119,-1719.3447265625
1717295158.4669864,15169,-1467.4398193359375
1717295209.5944638,15189,-2004.0904541015625
1717295337.8244438,15239,-1603.33642578125
1717295364.0868871,15249,-1680.07568359375
1717295441.4426005,15279,-2161.2763671875
1717295622.7732902,15349,-2023.4385986328125
1717295675.4842727,15369,-1988.46484375
1717295933.0222619,15469,-1683.43701171875
1717296038.7658122,15489,-1667.3057861328125
1717296063.495265,15499,-1797.13525390625
1717296114.0516837,15519,-1681.8033447265625
1717296140.936015,15529,-2074.9365234375
1717296194.269278,15549,-1605.7288818359375
1717296220.4593186,15559,-1832.297119140625
1717296378.2110033,15619,-1732.2730712890625
1717296403.8468904,15629,-2172.8984375
1717296562.2558062,15689,-1856.07421875
1717296588.9329407,15699,-1633.22119140625
1717296822.9669492,15789,-1952.4283447265625
1717296928.1614585,15829,-1723.7020263671875
1717296979.930727,15849,-2030.9420166015625
1717297084.1067061,15889,-1969.036865234375
1717297238.3154976,15949,-1781.1947021484375
1717297290.4075174,15969,-1428.1763916015625
